Category,Month,Year,PdDistrict,X,Y,Location
ASSAULT,1,2016,MISSION,-122.4209085,37.76577666,"(37.7657766621198, -122.420908468984)"
ASSAULT,3,2016,MISSION,-122.4209085,37.76577666,"(37.7657766621198, -122.420908468984)"
ASSAULT,9,2016,MISSION,-122.4209085,37.76577666,"(37.7657766621198, -122.420908468984)"
ASSAULT,11,2016,MISSION,-122.4209085,37.76577666,"(37.7657766621198, -122.420908468984)"
ASSAULT,5,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,3,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,3,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,3,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,11,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,1,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,2,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,6,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,9,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,10,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,10,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,10,2016,MISSION,-122.4075383,37.76578275,"(37.7657827544276, -122.407538332319)"
ASSAULT,1,2016,PARK,-122.4499581,37.76580008,"(37.7658000842584, -122.449958075249)"
ASSAULT,8,2016,RICHMOND,-122.4919454,37.76580662,"(37.7658066184812, -122.491945376493)"
ASSAULT,5,2016,MISSION,-122.4080541,37.76580714,"(37.7658071389786, -122.408054148234)"
ASSAULT,1,2016,TARAVAL,-122.4685821,37.76582839,"(37.7658283860792, -122.468582057766)"
ASSAULT,6,2016,MISSION,-122.4065537,37.76584264,"(37.7658426354415, -122.406553700757)"
ASSAULT,2,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,3,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,5,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,1,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,2,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,2,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,3,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,6,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,6,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,6,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,2,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,2,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,2,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,3,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,4,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,4,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,4,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,7,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,12,2016,MISSION,-122.4198146,37.76584272,"(37.7658427213372, -122.419814593811)"
ASSAULT,5,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,3,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,10,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,11,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,11,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,10,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,2,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,3,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,2,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,2,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,3,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,4,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,4,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,4,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,4,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,4,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,4,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,5,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,8,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,8,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,9,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,9,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,10,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,10,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,11,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,12,2016,MISSION,-122.4196766,37.7658511,"(37.7658510977435, -122.41967661615)"
ASSAULT,1,2016,MISSION,-122.4310287,37.76586724,"(37.7658672394532, -122.431028702713)"
ASSAULT,1,2016,MISSION,-122.4310287,37.76586724,"(37.7658672394532, -122.431028702713)"
ASSAULT,1,2016,PARK,-122.4489005,37.76587929,"(37.7658792859724, -122.448900460062)"
ASSAULT,1,2016,PARK,-122.4489005,37.76587929,"(37.7658792859724, -122.448900460062)"
ASSAULT,9,2016,PARK,-122.4489005,37.76587929,"(37.7658792859724, -122.448900460062)"
ASSAULT,9,2016,PARK,-122.4489005,37.76587929,"(37.7658792859724, -122.448900460062)"
ASSAULT,6,2016,TARAVAL,-122.4648501,37.76588754,"(37.7658875448653, -122.464850114297)"
ASSAULT,6,2016,TARAVAL,-122.4648501,37.76588754,"(37.7658875448653, -122.464850114297)"
ASSAULT,11,2016,PARK,-122.4562022,37.76590586,"(37.765905864994, -122.456202166027)"
ASSAULT,12,2016,PARK,-122.4562022,37.76590586,"(37.765905864994, -122.456202166027)"
ASSAULT,3,2016,PARK,-122.4527826,37.76590825,"(37.7659082519967, -122.452782603742)"
ASSAULT,3,2016,PARK,-122.4527826,37.76590825,"(37.7659082519967, -122.452782603742)"
ASSAULT,4,2016,PARK,-122.4527826,37.76590825,"(37.7659082519967, -122.452782603742)"
ASSAULT,4,2016,PARK,-122.4527826,37.76590825,"(37.7659082519967, -122.452782603742)"
ASSAULT,12,2016,SOUTHERN,-122.4046259,37.76595896,"(37.7659589563587, -122.404625868234)"
ASSAULT,11,2016,SOUTHERN,-122.4046259,37.76595896,"(37.7659589563587, -122.404625868234)"
ASSAULT,7,2016,BAYVIEW,-122.4046259,37.76595896,"(37.7659589563587, -122.404625868234)"
ASSAULT,8,2016,SOUTHERN,-122.4046259,37.76595896,"(37.7659589563587, -122.404625868234)"
ASSAULT,1,2016,MISSION,-122.4266671,37.76598716,"(37.7659871570237, -122.42666706177)"
ASSAULT,8,2016,TARAVAL,-122.4669945,37.76600204,"(37.766002036424, -122.466994457482)"
ASSAULT,10,2016,MISSION,-122.4263575,37.76600864,"(37.7660086430173, -122.426357450236)"
ASSAULT,4,2016,RICHMOND,-122.4642997,37.7660152,"(37.7660152007973, -122.464299701157)"
ASSAULT,3,2016,PARK,-122.4616302,37.7660335,"(37.7660334955255, -122.461630245458)"
ASSAULT,11,2016,PARK,-122.463235,37.76605492,"(37.766054915009, -122.46323498008)"
ASSAULT,8,2016,MISSION,-122.4132331,37.7660616,"(37.766061596901, -122.413233133548)"
ASSAULT,11,2016,BAYVIEW,-122.4031784,37.76610006,"(37.7661000581767, -122.403178416796)"
ASSAULT,5,2016,MISSION,-122.4154528,37.76610617,"(37.766106166254, -122.415452778821)"
ASSAULT,12,2016,MISSION,-122.4154528,37.76610617,"(37.766106166254, -122.415452778821)"
ASSAULT,6,2016,MISSION,-122.422073,37.76612595,"(37.7661259454801, -122.42207304894)"
ASSAULT,6,2016,MISSION,-122.422073,37.76612595,"(37.7661259454801, -122.42207304894)"
ASSAULT,7,2016,MISSION,-122.422073,37.76612595,"(37.7661259454801, -122.42207304894)"
ASSAULT,8,2016,MISSION,-122.422073,37.76612595,"(37.7661259454801, -122.42207304894)"
ASSAULT,9,2016,MISSION,-122.422073,37.76612595,"(37.7661259454801, -122.42207304894)"
ASSAULT,3,2016,MISSION,-122.4125462,37.76612598,"(37.7661259754865, -122.412546186446)"
ASSAULT,3,2016,MISSION,-122.4125462,37.76612598,"(37.7661259754865, -122.412546186446)"
ASSAULT,11,2016,BAYVIEW,-122.4017237,37.76613217,"(37.7661321731435, -122.401723696512)"
ASSAULT,1,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,9,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,10,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,8,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,8,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,8,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,9,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,2,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,6,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,7,2016,MISSION,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
ASSAULT,5,2016,RICHMOND,-122.4929129,37.76614197,"(37.766141968756, -122.49291291303)"
ASSAULT,7,2016,RICHMOND,-122.4929129,37.76614197,"(37.766141968756, -122.49291291303)"
ASSAULT,2,2016,BAYVIEW,-122.4007563,37.76619173,"(37.7661917267111, -122.400756349771)"
ASSAULT,12,2016,BAYVIEW,-122.4007563,37.76619173,"(37.7661917267111, -122.400756349771)"
ASSAULT,12,2016,BAYVIEW,-122.4007563,37.76619173,"(37.7661917267111, -122.400756349771)"
ASSAULT,4,2016,PARK,-122.4537749,37.76621353,"(37.7662135348094, -122.453774856685)"
ASSAULT,4,2016,PARK,-122.4537749,37.76621353,"(37.7662135348094, -122.453774856685)"
ASSAULT,10,2016,BAYVIEW,-122.4012523,37.76621572,"(37.7662157197192, -122.401252260181)"
ASSAULT,9,2016,MISSION,-122.4106161,37.76623807,"(37.766238070453, -122.410616059829)"
ASSAULT,5,2016,MISSION,-122.4104781,37.76624632,"(37.7662463209137, -122.410478069487)"
ASSAULT,10,2016,MISSION,-122.4104781,37.76624632,"(37.7662463209137, -122.410478069487)"
ASSAULT,10,2016,MISSION,-122.4104781,37.76624632,"(37.7662463209137, -122.410478069487)"
ASSAULT,9,2016,BAYVIEW,-122.3997648,37.76625166,"(37.7662516625687, -122.399764789663)"
ASSAULT,7,2016,PARK,-122.4499818,37.76626433,"(37.7662643310539, -122.449981765652)"
ASSAULT,3,2016,MISSION,-122.4176629,37.76627443,"(37.7662744315825, -122.417662868855)"
ASSAULT,2,2016,NORTHERN,-122.4311451,37.7663921,"(37.7663920950126, -122.431145125864)"
ASSAULT,3,2016,MISSION,-122.4242606,37.76640644,"(37.7664064445087, -122.424260561379)"
ASSAULT,1,2016,MISSION,-122.4075393,37.76642523,"(37.7664252262193, -122.407539286489)"
ASSAULT,7,2016,MISSION,-122.4075393,37.76642523,"(37.7664252262193, -122.407539286489)"
ASSAULT,6,2016,RICHMOND,-122.4643833,37.7664286,"(37.7664285966753, -122.464383299672)"
ASSAULT,8,2016,BAYVIEW,-122.3969008,37.76642964,"(37.7664296389484, -122.396900782668)"
ASSAULT,8,2016,BAYVIEW,-122.3969008,37.76642964,"(37.7664296389484, -122.396900782668)"
ASSAULT,10,2016,BAYVIEW,-122.397395,37.76645383,"(37.7664538297276, -122.39739496657)"
ASSAULT,10,2016,BAYVIEW,-122.397395,37.76645383,"(37.7664538297276, -122.39739496657)"
ASSAULT,11,2016,BAYVIEW,-122.397395,37.76645383,"(37.7664538297276, -122.39739496657)"
ASSAULT,10,2016,PARK,-122.4432817,37.76645765,"(37.7664576548857, -122.443281739239)"
ASSAULT,10,2016,PARK,-122.4432817,37.76645765,"(37.7664576548857, -122.443281739239)"
ASSAULT,1,2016,MISSION,-122.4066827,37.76647561,"(37.7664756059426, -122.406682717015)"
ASSAULT,1,2016,MISSION,-122.4066827,37.76647561,"(37.7664756059426, -122.406682717015)"
ASSAULT,1,2016,MISSION,-122.4066827,37.76647561,"(37.7664756059426, -122.406682717015)"
ASSAULT,4,2016,MISSION,-122.423775,37.76649005,"(37.7664900497694, -122.423775038029)"
ASSAULT,4,2016,MISSION,-122.423775,37.76649005,"(37.7664900497694, -122.423775038029)"
ASSAULT,4,2016,MISSION,-122.423775,37.76649005,"(37.7664900497694, -122.423775038029)"
ASSAULT,2,2016,MISSION,-122.423775,37.76649005,"(37.7664900497694, -122.423775038029)"
ASSAULT,9,2016,MISSION,-122.4057143,37.76653367,"(37.7665336717201, -122.40571430623)"
ASSAULT,9,2016,MISSION,-122.4057143,37.76653367,"(37.7665336717201, -122.40571430623)"
ASSAULT,5,2016,MISSION,-122.4220459,37.76653872,"(37.7665387195995, -122.422045943548)"
ASSAULT,5,2016,MISSION,-122.4220459,37.76653872,"(37.7665387195995, -122.422045943548)"
ASSAULT,2,2016,MISSION,-122.4220459,37.76653872,"(37.7665387195995, -122.422045943548)"
ASSAULT,4,2016,MISSION,-122.4220459,37.76653872,"(37.7665387195995, -122.422045943548)"
ASSAULT,4,2016,MISSION,-122.4220459,37.76653872,"(37.7665387195995, -122.422045943548)"
ASSAULT,1,2016,BAYVIEW,-122.3950628,37.76654436,"(37.7665443562081, -122.395062849863)"
ASSAULT,4,2016,BAYVIEW,-122.3950628,37.76654436,"(37.7665443562081, -122.395062849863)"
ASSAULT,4,2016,BAYVIEW,-122.3950628,37.76654436,"(37.7665443562081, -122.395062849863)"
ASSAULT,4,2016,BAYVIEW,-122.3950628,37.76654436,"(37.7665443562081, -122.395062849863)"
ASSAULT,12,2016,MISSION,-122.4226679,37.76655695,"(37.7665569549171, -122.422667886722)"
ASSAULT,12,2016,MISSION,-122.4226679,37.76655695,"(37.7665569549171, -122.422667886722)"
ASSAULT,4,2016,MISSION,-122.4226679,37.76655695,"(37.7665569549171, -122.422667886722)"
ASSAULT,9,2016,MISSION,-122.4215346,37.76656903,"(37.7665690318366, -122.421534605247)"
ASSAULT,9,2016,MISSION,-122.4202263,37.76659429,"(37.7665942916839, -122.420226290188)"
ASSAULT,4,2016,MISSION,-122.4210579,37.76659878,"(37.7665987781478, -122.421057854839)"
ASSAULT,6,2016,MISSION,-122.4210579,37.76659878,"(37.7665987781478, -122.421057854839)"
ASSAULT,6,2016,MISSION,-122.4210579,37.76659878,"(37.7665987781478, -122.421057854839)"
ASSAULT,6,2016,MISSION,-122.4210579,37.76659878,"(37.7665987781478, -122.421057854839)"
ASSAULT,7,2016,MISSION,-122.4210579,37.76659878,"(37.7665987781478, -122.421057854839)"
ASSAULT,10,2016,MISSION,-122.4210579,37.76659878,"(37.7665987781478, -122.421057854839)"
ASSAULT,1,2016,MISSION,-122.4212992,37.76663965,"(37.7666396491819, -122.421299214061)"
ASSAULT,2,2016,MISSION,-122.429789,37.76665215,"(37.7666521474762, -122.429788986988)"
ASSAULT,3,2016,MISSION,-122.429789,37.76665215,"(37.7666521474762, -122.429788986988)"
ASSAULT,10,2016,MISSION,-122.429789,37.76665215,"(37.7666521474762, -122.429788986988)"
ASSAULT,11,2016,MISSION,-122.429789,37.76665215,"(37.7666521474762, -122.429788986988)"
ASSAULT,11,2016,MISSION,-122.429789,37.76665215,"(37.7666521474762, -122.429788986988)"
ASSAULT,12,2016,MISSION,-122.429789,37.76665215,"(37.7666521474762, -122.429788986988)"
ASSAULT,12,2016,MISSION,-122.429789,37.76665215,"(37.7666521474762, -122.429788986988)"
ASSAULT,6,2016,PARK,-122.4322392,37.76667307,"(37.7666730659112, -122.432239209019)"
ASSAULT,12,2016,PARK,-122.4322392,37.76667307,"(37.7666730659112, -122.432239209019)"
ASSAULT,10,2016,MISSION,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)"
ASSAULT,10,2016,MISSION,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)"
ASSAULT,1,2016,MISSION,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)"
ASSAULT,1,2016,MISSION,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)"
ASSAULT,2,2016,MISSION,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)"
ASSAULT,4,2016,MISSION,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)"
ASSAULT,10,2016,MISSION,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)"
ASSAULT,5,2016,MISSION,-122.4202662,37.76670205,"(37.7667020541277, -122.420266169564)"
ASSAULT,9,2016,MISSION,-122.4202662,37.76670205,"(37.7667020541277, -122.420266169564)"
ASSAULT,9,2016,MISSION,-122.4202662,37.76670205,"(37.7667020541277, -122.420266169564)"
ASSAULT,6,2016,SOUTHERN,-122.4026758,37.76671554,"(37.7667155437407, -122.402675805943)"
ASSAULT,8,2016,MISSION,-122.4190748,37.76671898,"(37.7667189830239, -122.419074754954)"
ASSAULT,10,2016,MISSION,-122.4187361,37.76673823,"(37.7667382300458, -122.418736143416)"
ASSAULT,9,2016,PARK,-122.4496184,37.76674375,"(37.7667437462219, -122.449618445241)"
ASSAULT,1,2016,MISSION,-122.4184045,37.76676011,"(37.7667601092735, -122.418404520296)"
ASSAULT,8,2016,PARK,-122.4407205,37.76679161,"(37.7667916111324, -122.440720545257)"
ASSAULT,2,2016,MISSION,-122.4289516,37.76679996,"(37.766799959982, -122.428951613741)"
ASSAULT,2,2016,MISSION,-122.4289516,37.76679996,"(37.766799959982, -122.428951613741)"
ASSAULT,5,2016,MISSION,-122.4289516,37.76679996,"(37.766799959982, -122.428951613741)"
ASSAULT,12,2016,MISSION,-122.4176479,37.76680538,"(37.7668053842905, -122.417647884705)"
ASSAULT,1,2016,MISSION,-122.4288136,37.76680815,"(37.7668081482188, -122.428813616546)"
ASSAULT,9,2016,MISSION,-122.4288136,37.76680815,"(37.7668081482188, -122.428813616546)"
ASSAULT,3,2016,MISSION,-122.4126897,37.7668154,"(37.7668153988578, -122.412689745025)"
ASSAULT,7,2016,MISSION,-122.4300187,37.76683052,"(37.7668305229582, -122.430018655242)"
ASSAULT,8,2016,MISSION,-122.4300187,37.76683052,"(37.7668305229582, -122.430018655242)"
ASSAULT,11,2016,MISSION,-122.4300187,37.76683052,"(37.7668305229582, -122.430018655242)"
ASSAULT,11,2016,MISSION,-122.4300187,37.76683052,"(37.7668305229582, -122.430018655242)"
ASSAULT,10,2016,MISSION,-122.4115829,37.76684072,"(37.7668407191645, -122.411582899244)"
ASSAULT,2,2016,MISSION,-122.4160001,37.7668495,"(37.7668494969612, -122.416000087083)"
ASSAULT,6,2016,MISSION,-122.4165526,37.7668699,"(37.7668698952007, -122.416552635487)"
ASSAULT,4,2016,MISSION,-122.4241853,37.76687703,"(37.7668770284191, -122.424185302421)"
ASSAULT,4,2016,MISSION,-122.4241853,37.76687703,"(37.7668770284191, -122.424185302421)"
ASSAULT,6,2016,MISSION,-122.4106122,37.76690316,"(37.7669031554598, -122.410612162957)"
ASSAULT,6,2016,MISSION,-122.4106122,37.76690316,"(37.7669031554598, -122.410612162957)"
ASSAULT,10,2016,BAYVIEW,-122.389103,37.76690373,"(37.7669037251921, -122.389103032813)"
ASSAULT,11,2016,BAYVIEW,-122.389103,37.76690373,"(37.7669037251921, -122.389103032813)"
ASSAULT,9,2016,MISSION,-122.4154644,37.76693703,"(37.7669370292874, -122.415464372874)"
ASSAULT,8,2016,PARK,-122.4436975,37.76695282,"(37.7669528175048, -122.443697464627)"
ASSAULT,11,2016,MISSION,-122.4220201,37.76701047,"(37.76701047078, -122.422020137013)"
ASSAULT,1,2016,MISSION,-122.4220201,37.76701047,"(37.76701047078, -122.422020137013)"
ASSAULT,9,2016,BAYVIEW,-122.3999966,37.76703063,"(37.767030629393, -122.399996628792)"
ASSAULT,2,2016,MISSION,-122.4076859,37.7670824,"(37.7670824029841, -122.407685897302)"
ASSAULT,9,2016,MISSION,-122.4124986,37.76708631,"(37.7670863077713, -122.41249855058)"
ASSAULT,9,2016,MISSION,-122.4057096,37.76719953,"(37.7671995252945, -122.405709610192)"
ASSAULT,9,2016,MISSION,-122.4057096,37.76719953,"(37.7671995252945, -122.405709610192)"
ASSAULT,9,2016,MISSION,-122.4062068,37.76722534,"(37.767225340757, -122.406206824254)"
ASSAULT,12,2016,MISSION,-122.4062068,37.76722534,"(37.767225340757, -122.406206824254)"
ASSAULT,12,2016,MISSION,-122.4062068,37.76722534,"(37.767225340757, -122.406206824254)"
ASSAULT,9,2016,RICHMOND,-122.5102257,37.76724422,"(37.7672442209616, -122.510225749052)"
ASSAULT,2,2016,RICHMOND,-122.5102257,37.76724422,"(37.7672442209616, -122.510225749052)"
ASSAULT,2,2016,RICHMOND,-122.5102257,37.76724422,"(37.7672442209616, -122.510225749052)"
